customer_id,month,sessions,support_tickets,active_flag
C00270,2026-02-01,7,0,1
C00270,2026-03-01,5,0,1
C00270,2026-04-01,3,0,1
C00270,2026-05-01,9,0,1
C00270,2026-06-01,8,0,1
C00271,2025-06-01,9,0,1
C00271,2025-07-01,7,0,1
C00271,2025-08-01,1,0,0
C00271,2025-09-01,10,0,1
C00271,2025-10-01,10,0,1
C00271,2025-11-01,1,0,0
C00271,2025-12-01,9,1,1
C00271,2026-01-01,1,0,0
C00271,2026-02-01,8,1,1
C00271,2026-03-01,2,1,0
C00271,2026-04-01,0,0,0
C00271,2026-05-01,7,1,1
C00271,2026-06-01,5,1,1
C00272,2026-01-01,7,0,1
C00272,2026-02-01,0,1,0
C00272,2026-03-01,2,0,1
C00272,2026-04-01,1,0,0
C00272,2026-05-01,6,0,1
C00272,2026-06-01,6,0,1
C00273,2025-03-01,11,2,1
C00273,2025-04-01,6,0,1
C00273,2025-05-01,0,0,0
C00273,2025-06-01,5,0,1
C00273,2025-07-01,3,0,1
C00273,2025-08-01,4,0,1
C00273,2025-09-01,0,0,0
C00273,2025-10-01,13,0,1
C00273,2025-11-01,1,1,0
C00273,2025-12-01,6,0,1
C00273,2026-01-01,0,0,0
C00273,2026-02-01,7,0,1
C00273,2026-03-01,0,1,0
C00273,2026-04-01,8,0,1
C00273,2026-05-01,9,1,1
C00273,2026-06-01,10,1,1
C00274,2025-03-01,7,0,1
C00274,2025-04-01,5,0,1
C00274,2025-05-01,7,0,1
C00274,2025-06-01,6,0,1
C00274,2025-07-01,5,0,1
C00274,2025-08-01,7,0,1
C00274,2025-09-01,8,0,1
C00274,2025-10-01,8,0,1
C00274,2025-11-01,0,1,0
C00274,2025-12-01,1,0,0
C00274,2026-01-01,11,1,1
C00274,2026-02-01,7,0,1
C00274,2026-03-01,2,0,0
C00274,2026-04-01,11,0,1
C00274,2026-05-01,2,0,0
C00274,2026-06-01,1,1,0
C00275,2025-07-01,0,0,0
C00275,2025-08-01,8,0,1
C00275,2025-09-01,9,0,1
C00275,2025-10-01,7,1,1
C00275,2025-11-01,6,0,1
C00275,2025-12-01,6,0,1
C00275,2026-01-01,5,1,1
C00275,2026-02-01,7,0,1
C00275,2026-03-01,0,0,0
C00275,2026-04-01,0,0,0
C00275,2026-05-01,2,0,0
C00275,2026-06-01,2,0,0
C00276,2026-01-01,7,0,1
C00276,2026-02-01,7,1,1
C00276,2026-03-01,8,0,1
C00276,2026-04-01,6,0,1
C00276,2026-05-01,12,1,1
C00276,2026-06-01,9,0,1
C00277,2025-08-01,5,0,1
C00277,2025-09-01,13,1,1
C00277,2025-10-01,7,1,1
C00277,2025-11-01,2,0,0
C00277,2025-12-01,1,0,0
C00277,2026-01-01,13,0,1
C00277,2026-02-01,3,0,1
C00277,2026-03-01,0,2,0
C00277,2026-04-01,8,0,1
C00277,2026-05-01,3,0,0
C00277,2026-06-01,8,1,1
C00278,2025-12-01,0,2,0
C00278,2026-01-01,2,1,0
C00278,2026-02-01,0,0,0
C00278,2026-03-01,1,0,0
C00278,2026-04-01,1,0,0
C00278,2026-05-01,6,0,1
C00278,2026-06-01,1,0,0
C00279,2026-01-01,5,1,1
C00279,2026-02-01,0,0,0
C00279,2026-03-01,8,1,1
C00279,2026-04-01,4,0,1
C00279,2026-05-01,7,1,1
C00279,2026-06-01,3,0,1
C00280,2026-02-01,5,0,1
C00280,2026-03-01,5,0,1
C00280,2026-04-01,0,1,0
C00280,2026-05-01,2,1,0
C00280,2026-06-01,8,0,1
C00281,2025-05-01,7,0,1
C00281,2025-06-01,8,0,1
C00281,2025-07-01,8,1,1
C00281,2025-08-01,4,0,1
C00281,2025-09-01,6,0,1
C00281,2025-10-01,8,0,1
C00281,2025-11-01,2,1,0
C00281,2025-12-01,6,0,1
C00281,2026-01-01,11,1,1
C00281,2026-02-01,1,2,0
C00281,2026-03-01,5,0,1
C00281,2026-04-01,9,0,1
C00281,2026-05-01,8,0,1
C00281,2026-06-01,8,0,1
C00282,2025-10-01,5,1,1
C00282,2025-11-01,7,1,1
C00282,2025-12-01,1,0,0
C00282,2026-01-01,10,0,1
C00282,2026-02-01,1,1,0
C00282,2026-03-01,1,1,0
C00282,2026-04-01,10,0,1
C00282,2026-05-01,7,0,1
C00282,2026-06-01,2,0,0
C00283,2025-03-01,1,0,0
C00283,2025-04-01,1,0,1
C00283,2025-05-01,5,0,1
C00283,2025-06-01,1,0,0
C00283,2025-07-01,0,1,0
C00283,2025-08-01,5,0,1
C00283,2025-09-01,5,0,1
C00283,2025-10-01,6,0,1
C00283,2025-11-01,3,0,1
C00283,2025-12-01,0,0,0
C00283,2026-01-01,6,0,1
C00283,2026-02-01,2,1,1
C00283,2026-03-01,1,0,0
C00283,2026-04-01,0,0,0
C00283,2026-05-01,1,0,0
C00283,2026-06-01,0,0,0
C00284,2025-11-01,9,0,1
C00284,2025-12-01,11,0,1
C00284,2026-01-01,1,1,0
C00284,2026-02-01,6,1,1
C00284,2026-03-01,6,1,1
C00284,2026-04-01,0,0,0
C00284,2026-05-01,0,0,0
C00284,2026-06-01,8,0,1
C00285,2026-01-01,1,0,0
C00285,2026-02-01,0,0,0
C00285,2026-03-01,2,1,0
C00285,2026-04-01,8,0,1
C00285,2026-05-01,1,2,0
C00285,2026-06-01,5,1,1
C00286,2026-03-01,7,1,1
C00286,2026-04-01,7,0,1
C00286,2026-05-01,10,2,1
C00286,2026-06-01,6,0,1
C00287,2026-03-01,4,1,1
C00287,2026-04-01,3,0,0
C00287,2026-05-01,0,1,0
C00287,2026-06-01,5,0,1
C00288,2025-08-01,5,0,1
C00288,2025-09-01,1,1,0
C00288,2025-10-01,11,0,1
C00288,2025-11-01,8,0,1
C00288,2025-12-01,0,1,0
C00288,2026-01-01,6,0,1
C00288,2026-02-01,10,2,1
C00288,2026-03-01,0,0,0
C00288,2026-04-01,0,0,0
C00288,2026-05-01,0,0,0
C00288,2026-06-01,3,0,0
C00289,2025-12-01,1,0,0
C00289,2026-01-01,7,0,1
C00289,2026-02-01,10,0,1
C00289,2026-03-01,0,0,0
C00289,2026-04-01,2,2,0
C00289,2026-05-01,10,0,1
C00289,2026-06-01,7,1,1
C00290,2025-12-01,10,0,1
C00290,2026-01-01,10,0,1
C00290,2026-02-01,0,0,0
C00290,2026-03-01,3,0,1
C00290,2026-04-01,2,1,0
C00290,2026-05-01,8,0,1
C00290,2026-06-01,0,0,0
C00291,2025-06-01,4,0,1
C00291,2025-07-01,6,1,1
C00291,2025-08-01,8,0,1
C00291,2025-09-01,9,0,1
C00291,2025-10-01,10,0,1
C00291,2025-11-01,8,1,1
C00291,2025-12-01,6,0,1
C00291,2026-01-01,0,0,0
C00291,2026-02-01,6,2,1
C00291,2026-03-01,0,0,0
C00291,2026-04-01,3,0,0
C00291,2026-05-01,6,1,1
C00291,2026-06-01,9,0,1
C00292,2025-03-01,8,1,1
C00292,2025-04-01,8,0,1
C00292,2025-05-01,1,2,0
C00292,2025-06-01,2,0,0
C00292,2025-07-01,3,1,1
C00292,2025-08-01,7,0,1
C00292,2025-09-01,1,1,0
C00292,2025-10-01,6,0,1
C00292,2025-11-01,0,0,0
C00292,2025-12-01,7,2,1
C00292,2026-01-01,3,0,1
C00292,2026-02-01,1,2,0
C00292,2026-03-01,4,0,0
C00292,2026-04-01,0,1,0
C00292,2026-05-01,6,1,1
C00292,2026-06-01,0,0,0
C00293,2025-02-01,10,1,1
C00293,2025-03-01,0,0,0
C00293,2025-04-01,13,2,1
C00293,2025-05-01,9,0,1
C00293,2025-06-01,10,0,1
C00293,2025-07-01,0,0,0
C00293,2025-08-01,10,0,1
C00293,2025-09-01,0,1,0
C00293,2025-10-01,7,0,1
C00293,2025-11-01,11,0,1
C00293,2025-12-01,0,0,0
C00293,2026-01-01,1,0,0
C00293,2026-02-01,2,0,0
C00293,2026-03-01,1,0,0
C00293,2026-04-01,10,0,1
C00293,2026-05-01,10,0,1
C00293,2026-06-01,3,0,0
C00294,2025-10-01,8,0,1
C00294,2025-11-01,4,0,1
C00294,2025-12-01,1,1,0
C00294,2026-01-01,9,1,1
C00294,2026-02-01,1,0,0
C00294,2026-03-01,10,0,1
C00294,2026-04-01,5,0,1
C00294,2026-05-01,6,0,1
C00294,2026-06-01,8,0,1
C00295,2025-05-01,1,0,0
C00295,2025-06-01,4,1,1
C00295,2025-07-01,0,0,0
C00295,2025-08-01,9,0,1
C00295,2025-09-01,1,1,0
C00295,2025-10-01,12,1,1
C00295,2025-11-01,4,1,1
C00295,2025-12-01,1,1,0
C00295,2026-01-01,8,0,1
C00295,2026-02-01,0,0,0
C00295,2026-03-01,7,0,1
C00295,2026-04-01,1,1,0
C00295,2026-05-01,1,0,0
C00295,2026-06-01,0,0,0
C00296,2026-05-01,5,0,1
C00296,2026-06-01,3,1,1
C00297,2025-06-01,2,0,0
C00297,2025-07-01,2,0,0
C00297,2025-08-01,1,0,0
C00297,2025-09-01,4,1,1
C00297,2025-10-01,8,1,1
C00297,2025-11-01,6,1,1
C00297,2025-12-01,7,0,1
C00297,2026-01-01,2,0,0
C00297,2026-02-01,3,1,1
C00297,2026-03-01,4,2,1
C00297,2026-04-01,3,1,0
C00297,2026-05-01,8,0,1
C00297,2026-06-01,0,0,0
C00298,2026-04-01,0,0,0
C00298,2026-05-01,2,0,0
C00298,2026-06-01,7,0,1
C00299,2025-08-01,5,1,1
C00299,2025-09-01,2,0,0
C00299,2025-10-01,0,0,0
C00299,2025-11-01,5,1,1
C00299,2025-12-01,0,0,0
C00299,2026-01-01,0,1,0
C00299,2026-02-01,2,0,0
C00299,2026-03-01,8,1,1
C00299,2026-04-01,0,0,0
C00299,2026-05-01,1,0,0
C00299,2026-06-01,0,0,0
C00300,2025-07-01,6,1,1
C00300,2025-08-01,7,0,1
C00300,2025-09-01,13,0,1
C00300,2025-10-01,0,0,0
C00300,2025-11-01,1,0,0
C00300,2025-12-01,9,0,1
C00300,2026-01-01,8,1,1
C00300,2026-02-01,1,0,0
C00300,2026-03-01,8,0,1
C00300,2026-04-01,2,0,0
C00300,2026-05-01,3,0,1
C00300,2026-06-01,6,0,1
C00301,2026-01-01,10,0,1
C00301,2026-02-01,0,0,0
C00301,2026-03-01,8,0,1
C00301,2026-04-01,0,0,0
C00301,2026-05-01,1,0,0
C00301,2026-06-01,11,0,1
C00302,2025-06-01,7,1,1
C00302,2025-07-01,7,0,1
C00302,2025-08-01,2,0,1
C00302,2025-09-01,4,0,1
C00302,2025-10-01,4,0,1
C00302,2025-11-01,5,1,1
C00302,2025-12-01,8,0,1
C00302,2026-01-01,7,1,1
C00302,2026-02-01,2,1,0
C00302,2026-03-01,5,0,1
C00302,2026-04-01,9,0,1
C00302,2026-05-01,8,0,1
C00302,2026-06-01,1,0,0
C00303,2026-03-01,4,0,0
C00303,2026-04-01,6,1,1
C00303,2026-05-01,1,0,0
C00303,2026-06-01,6,0,1
C00304,2025-06-01,1,0,0
C00304,2025-07-01,1,0,0
C00304,2025-08-01,6,0,1
C00304,2025-09-01,6,1,1
C00304,2025-10-01,0,0,0
C00304,2025-11-01,0,0,0
C00304,2025-12-01,9,1,1
C00304,2026-01-01,7,0,1
C00304,2026-02-01,7,0,1
C00304,2026-03-01,2,0,0
C00304,2026-04-01,9,1,1
C00304,2026-05-01,6,0,1
C00304,2026-06-01,7,0,1
C00305,2026-01-01,6,1,1
C00305,2026-02-01,8,0,1
C00305,2026-03-01,10,0,1
C00305,2026-04-01,0,0,0
C00305,2026-05-01,5,0,1
C00305,2026-06-01,0,0,0
C00306,2025-04-01,5,0,1
C00306,2025-05-01,7,0,1
C00306,2025-06-01,1,0,0
C00306,2025-07-01,2,1,0
C00306,2025-08-01,9,2,1
C00306,2025-09-01,5,0,1
C00306,2025-10-01,8,1,1
C00306,2025-11-01,3,0,1
C00306,2025-12-01,2,1,0
C00306,2026-01-01,8,0,1
C00306,2026-02-01,2,0,0
C00306,2026-03-01,13,0,1
C00306,2026-04-01,9,0,1
C00306,2026-05-01,1,0,0
C00306,2026-06-01,1,0,0
C00307,2025-09-01,6,0,1
C00307,2025-10-01,7,0,1
C00307,2025-11-01,0,1,0
C00307,2025-12-01,8,0,1
C00307,2026-01-01,8,1,1
C00307,2026-02-01,2,0,0
C00307,2026-03-01,7,0,1
C00307,2026-04-01,3,0,1
C00307,2026-05-01,0,0,0
C00307,2026-06-01,7,0,1
C00308,2025-12-01,8,0,1
C00308,2026-01-01,3,0,0
C00308,2026-02-01,7,0,1
C00308,2026-03-01,1,2,0
C00308,2026-04-01,0,0,0
C00308,2026-05-01,2,0,1
C00308,2026-06-01,2,0,0
C00309,2025-11-01,8,0,1
C00309,2025-12-01,1,0,0
C00309,2026-01-01,10,1,1
C00309,2026-02-01,7,0,1
C00309,2026-03-01,5,1,1
C00309,2026-04-01,1,0,0
C00309,2026-05-01,10,0,1
C00309,2026-06-01,0,0,0
C00310,2025-07-01,10,0,1
C00310,2025-08-01,8,0,1
C00310,2025-09-01,6,0,1
C00310,2025-10-01,9,0,1
C00310,2025-11-01,7,1,1
C00310,2025-12-01,7,0,1
C00310,2026-01-01,5,1,1
C00310,2026-02-01,6,0,1
C00310,2026-03-01,13,0,1
C00310,2026-04-01,8,0,1
C00310,2026-05-01,9,0,1
C00310,2026-06-01,3,0,0
C00311,2025-04-01,16,0,1
C00311,2025-05-01,8,0,1
C00311,2025-06-01,6,0,1
C00311,2025-07-01,5,1,1
C00311,2025-08-01,2,0,0
C00311,2025-09-01,0,0,0
C00311,2025-10-01,6,0,1
C00311,2025-11-01,6,0,1
C00311,2025-12-01,1,0,0
C00311,2026-01-01,3,1,1
C00311,2026-02-01,0,0,0
C00311,2026-03-01,7,1,1
C00311,2026-04-01,1,1,0
C00311,2026-05-01,6,0,1
C00311,2026-06-01,6,0,1
C00312,2025-12-01,6,0,1
C00312,2026-01-01,10,0,1
C00312,2026-02-01,5,0,1
C00312,2026-03-01,7,0,1
C00312,2026-04-01,1,1,0
C00312,2026-05-01,1,0,0
C00312,2026-06-01,7,0,1
C00313,2025-08-01,7,0,1
C00313,2025-09-01,4,1,1
C00313,2025-10-01,1,1,0
C00313,2025-11-01,5,1,1
C00313,2025-12-01,2,0,0
C00313,2026-01-01,1,0,0
C00313,2026-02-01,10,1,1
C00313,2026-03-01,0,0,0
C00313,2026-04-01,1,0,0
C00313,2026-05-01,0,1,0
C00313,2026-06-01,1,1,0
C00314,2025-07-01,7,0,1
C00314,2025-08-01,9,0,1
C00314,2025-09-01,0,0,0
C00314,2025-10-01,1,1,0
C00314,2025-11-01,7,0,1
C00314,2025-12-01,4,0,0
C00314,2026-01-01,16,0,1
C00314,2026-02-01,2,1,0
C00314,2026-03-01,11,1,1
C00314,2026-04-01,7,0,1
C00314,2026-05-01,8,0,1
C00314,2026-06-01,1,0,0
C00315,2025-02-01,10,2,1
C00315,2025-03-01,1,0,0
C00315,2025-04-01,4,0,1
C00315,2025-05-01,4,1,1
C00315,2025-06-01,6,1,1
C00315,2025-07-01,7,0,1
C00315,2025-08-01,9,0,1
C00315,2025-09-01,1,0,0
C00315,2025-10-01,4,0,1
C00315,2025-11-01,5,0,1
C00315,2025-12-01,1,1,0
C00315,2026-01-01,0,1,0
C00315,2026-02-01,1,1,0
C00315,2026-03-01,6,1,1
C00315,2026-04-01,6,0,1
C00315,2026-05-01,1,1,0
C00315,2026-06-01,4,1,0
C00316,2025-05-01,8,1,1
C00316,2025-06-01,1,0,0
C00316,2025-07-01,6,0,1
C00316,2025-08-01,8,0,1
C00316,2025-09-01,5,1,1
C00316,2025-10-01,3,0,1
C00316,2025-11-01,9,1,1
C00316,2025-12-01,1,3,0
C00316,2026-01-01,3,0,0
C00316,2026-02-01,1,0,0
C00316,2026-03-01,2,0,0
C00316,2026-04-01,7,0,1
C00316,2026-05-01,2,0,0
C00316,2026-06-01,4,0,1
C00317,2025-11-01,9,1,1
C00317,2025-12-01,2,1,0
C00317,2026-01-01,0,2,0
C00317,2026-02-01,0,1,0
C00317,2026-03-01,5,0,1
C00317,2026-04-01,3,0,0
C00317,2026-05-01,10,0,1
C00317,2026-06-01,4,0,1
C00318,2025-08-01,6,0,1
C00318,2025-09-01,5,0,1
C00318,2025-10-01,10,0,1
C00318,2025-11-01,11,0,1
C00318,2025-12-01,3,0,0
C00318,2026-01-01,2,0,0
C00318,2026-02-01,5,2,1
C00318,2026-03-01,0,0,0
C00318,2026-04-01,1,0,0
C00318,2026-05-01,6,0,1
C00318,2026-06-01,6,1,1
C00319,2025-04-01,8,2,1
C00319,2025-05-01,11,1,1
C00319,2025-06-01,9,0,1
C00319,2025-07-01,4,0,1
C00319,2025-08-01,4,0,1
C00319,2025-09-01,5,0,1
C00319,2025-10-01,0,0,0
C00319,2025-11-01,4,1,1
C00319,2025-12-01,6,0,1
C00319,2026-01-01,0,0,0
C00319,2026-02-01,7,0,1
C00319,2026-03-01,11,0,1
C00319,2026-04-01,5,0,1
C00319,2026-05-01,6,0,1
C00319,2026-06-01,0,0,0
C00320,2026-04-01,4,0,1
C00320,2026-05-01,6,0,1
C00320,2026-06-01,1,0,0
C00321,2026-04-01,8,0,1
C00321,2026-05-01,10,0,1
C00321,2026-06-01,6,1,1
C00322,2025-04-01,6,0,1
C00322,2025-05-01,0,0,0
C00322,2025-06-01,1,0,0
C00322,2025-07-01,1,0,0
C00322,2025-08-01,2,1,0
C00322,2025-09-01,7,0,1
C00322,2025-10-01,7,0,1
C00322,2025-11-01,4,0,1
C00322,2025-12-01,7,2,1
C00322,2026-01-01,0,2,0
C00322,2026-02-01,0,0,0
C00322,2026-03-01,1,0,0
C00322,2026-04-01,9,1,1
C00322,2026-05-01,7,0,1
C00322,2026-06-01,1,1,0
C00323,2025-10-01,7,1,1
C00323,2025-11-01,2,1,0
C00323,2025-12-01,0,0,0
C00323,2026-01-01,9,0,1
C00323,2026-02-01,0,0,0
C00323,2026-03-01,9,0,1
C00323,2026-04-01,9,0,1
C00323,2026-05-01,7,0,1
C00323,2026-06-01,0,0,0
C00324,2026-03-01,11,0,1
C00324,2026-04-01,9,1,1
C00324,2026-05-01,11,1,1
C00324,2026-06-01,13,0,1
C00325,2026-05-01,2,0,0
C00325,2026-06-01,7,0,1
C00326,2025-02-01,11,0,1
C00326,2025-03-01,0,0,0
C00326,2025-04-01,5,1,1
C00326,2025-05-01,1,1,0
C00326,2025-06-01,1,0,0
C00326,2025-07-01,1,0,0
C00326,2025-08-01,7,1,1
C00326,2025-09-01,2,2,0
C00326,2025-10-01,0,0,0
C00326,2025-11-01,8,0,1
C00326,2025-12-01,8,1,1
C00326,2026-01-01,3,0,0
C00326,2026-02-01,6,0,1
C00326,2026-03-01,7,0,1
C00326,2026-04-01,4,1,1
C00326,2026-05-01,4,0,1
C00326,2026-06-01,6,0,1
C00327,2026-03-01,6,0,1
C00327,2026-04-01,4,0,1
C00327,2026-05-01,1,0,0
C00327,2026-06-01,12,0,1
C00328,2025-05-01,3,0,1
C00328,2025-06-01,3,0,1
C00328,2025-07-01,8,0,1
C00328,2025-08-01,6,1,1
C00328,2025-09-01,8,1,1
C00328,2025-10-01,6,0,1
C00328,2025-11-01,10,0,1
C00328,2025-12-01,8,1,1
C00328,2026-01-01,6,1,1
C00328,2026-02-01,5,1,1
C00328,2026-03-01,3,0,1
C00328,2026-04-01,0,0,0
C00328,2026-05-01,2,0,0
C00328,2026-06-01,1,0,0
C00329,2025-11-01,3,0,0
C00329,2025-12-01,7,0,1
C00329,2026-01-01,9,0,1
C00329,2026-02-01,9,0,1
C00329,2026-03-01,0,0,0
C00329,2026-04-01,8,0,1
C00329,2026-05-01,8,1,1
C00329,2026-06-01,2,1,0
C00330,2025-03-01,1,1,0
C00330,2025-04-01,6,0,1
C00330,2025-05-01,3,1,1
C00330,2025-06-01,1,0,0
C00330,2025-07-01,6,1,1
C00330,2025-08-01,9,1,1
C00330,2025-09-01,10,0,1
C00330,2025-10-01,7,0,1
C00330,2025-11-01,0,0,0
C00330,2025-12-01,9,0,1
C00330,2026-01-01,11,1,1
C00330,2026-02-01,9,1,1
C00330,2026-03-01,7,0,1
C00330,2026-04-01,3,0,1
C00330,2026-05-01,0,1,0
C00330,2026-06-01,0,1,0
C00331,2025-06-01,7,0,1
C00331,2025-07-01,9,0,1
C00331,2025-08-01,4,1,1
C00331,2025-09-01,0,1,0
C00331,2025-10-01,0,0,0
C00331,2025-11-01,10,0,1
C00331,2025-12-01,2,0,0
C00331,2026-01-01,4,0,1
C00331,2026-02-01,4,0,1
C00331,2026-03-01,1,0,0
C00331,2026-04-01,3,0,1
C00331,2026-05-01,0,0,0
C00331,2026-06-01,3,0,0
C00332,2025-09-01,10,0,1
C00332,2025-10-01,0,0,0
C00332,2025-11-01,0,0,0
C00332,2025-12-01,0,1,0
C00332,2026-01-01,0,2,0
C00332,2026-02-01,0,0,0
C00332,2026-03-01,9,2,1
C00332,2026-04-01,1,1,0
C00332,2026-05-01,7,0,1
C00332,2026-06-01,2,0,0
C00333,2025-03-01,0,1,0
C00333,2025-04-01,0,0,0
C00333,2025-05-01,7,0,1
C00333,2025-06-01,11,0,1
C00333,2025-07-01,10,1,1
C00333,2025-08-01,2,0,0
C00333,2025-09-01,5,0,1
C00333,2025-10-01,10,0,1
C00333,2025-11-01,6,0,1
C00333,2025-12-01,5,1,1
C00333,2026-01-01,5,0,1
C00333,2026-02-01,6,1,1
C00333,2026-03-01,0,0,0
C00333,2026-04-01,11,0,1
C00333,2026-05-01,2,0,0
C00333,2026-06-01,8,0,1
C00334,2026-03-01,13,0,1
C00334,2026-04-01,1,1,0
C00334,2026-05-01,7,1,1
C00334,2026-06-01,0,0,0
C00335,2025-10-01,1,1,0
C00335,2025-11-01,6,0,1
C00335,2025-12-01,13,0,1
C00335,2026-01-01,0,0,0
C00335,2026-02-01,6,0,1
C00335,2026-03-01,4,1,0
C00335,2026-04-01,1,1,0
C00335,2026-05-01,0,2,0
C00335,2026-06-01,0,0,0
C00336,2025-04-01,5,0,1
C00336,2025-05-01,8,1,1
C00336,2025-06-01,12,0,1
C00336,2025-07-01,6,0,1
C00336,2025-08-01,8,1,1
C00336,2025-09-01,0,0,0
C00336,2025-10-01,1,0,0
C00336,2025-11-01,2,1,0
C00336,2025-12-01,0,1,0
C00336,2026-01-01,9,0,1
C00336,2026-02-01,6,0,1
C00336,2026-03-01,5,0,1
C00336,2026-04-01,4,1,1
C00336,2026-05-01,6,0,1
C00336,2026-06-01,4,0,1
C00337,2025-09-01,8,1,1
C00337,2025-10-01,11,0,1
C00337,2025-11-01,7,0,1
C00337,2025-12-01,0,0,0
C00337,2026-01-01,4,0,1
C00337,2026-02-01,8,1,1
C00337,2026-03-01,3,0,0
C00337,2026-04-01,1,0,0
C00337,2026-05-01,0,0,0
C00337,2026-06-01,0,0,0
C00338,2026-02-01,2,0,0
C00338,2026-03-01,2,0,0
C00338,2026-04-01,1,1,0
C00338,2026-05-01,8,0,1
C00338,2026-06-01,7,0,1
C00339,2025-05-01,8,0,1
C00339,2025-06-01,0,0,0
C00339,2025-07-01,1,0,0
C00339,2025-08-01,7,1,1
C00339,2025-09-01,9,0,1
C00339,2025-10-01,0,1,0
C00339,2025-11-01,4,0,1
C00339,2025-12-01,4,0,1
C00339,2026-01-01,10,0,1
C00339,2026-02-01,1,0,0
C00339,2026-03-01,1,0,0
C00339,2026-04-01,10,0,1
C00339,2026-05-01,0,0,0
C00339,2026-06-01,0,1,0
C00340,2025-09-01,0,1,0
C00340,2025-10-01,10,0,1
C00340,2025-11-01,0,0,0
C00340,2025-12-01,11,0,1
C00340,2026-01-01,5,1,1
C00340,2026-02-01,9,0,1
C00340,2026-03-01,2,0,1
C00340,2026-04-01,6,0,1
C00340,2026-05-01,5,0,1
C00340,2026-06-01,1,1,0
C00341,2025-11-01,10,0,1
C00341,2025-12-01,4,1,1
C00341,2026-01-01,7,1,1
C00341,2026-02-01,1,0,0
C00341,2026-03-01,0,1,0
C00341,2026-04-01,1,2,0
C00341,2026-05-01,2,0,0
C00341,2026-06-01,2,1,0
C00342,2025-06-01,1,0,0
C00342,2025-07-01,1,1,0
C00342,2025-08-01,7,0,1
C00342,2025-09-01,9,0,1
C00342,2025-10-01,2,0,0
C00342,2025-11-01,0,0,0
C00342,2025-12-01,8,0,1
C00342,2026-01-01,0,1,0
C00342,2026-02-01,5,0,1
C00342,2026-03-01,3,0,0
C00342,2026-04-01,6,0,1
C00342,2026-05-01,0,0,0
C00342,2026-06-01,0,0,0
C00343,2026-03-01,0,0,0
C00343,2026-04-01,10,0,1
C00343,2026-05-01,3,0,1
C00343,2026-06-01,2,0,1
C00344,2025-11-01,1,0,0
C00344,2025-12-01,5,0,1
C00344,2026-01-01,2,0,0
C00344,2026-02-01,9,0,1
C00344,2026-03-01,2,0,0
C00344,2026-04-01,5,0,1
C00344,2026-05-01,8,1,1
C00344,2026-06-01,2,0,0
C00345,2026-05-01,6,0,1
C00345,2026-06-01,2,0,0
C00346,2026-03-01,9,0,1
C00346,2026-04-01,7,0,1
C00346,2026-05-01,5,3,1
C00346,2026-06-01,2,0,1
C00347,2025-04-01,6,0,1
C00347,2025-05-01,10,0,1
C00347,2025-06-01,0,2,0
C00347,2025-07-01,0,0,0
C00347,2025-08-01,8,0,1
C00347,2025-09-01,5,1,1
C00347,2025-10-01,5,0,1
C00347,2025-11-01,2,1,0
C00347,2025-12-01,3,0,1
C00347,2026-01-01,7,0,1
C00347,2026-02-01,0,0,0
C00347,2026-03-01,1,1,0
C00347,2026-04-01,0,0,0
C00347,2026-05-01,0,0,0
C00347,2026-06-01,2,0,0
C00348,2025-09-01,2,0,0
C00348,2025-10-01,6,0,1
C00348,2025-11-01,7,0,1
C00348,2025-12-01,1,0,0
C00348,2026-01-01,8,0,1
C00348,2026-02-01,6,0,1
C00348,2026-03-01,3,0,0
C00348,2026-04-01,7,0,1
C00348,2026-05-01,0,2,0
C00348,2026-06-01,0,0,0
C00349,2026-05-01,11,0,1
C00349,2026-06-01,9,0,1
C00350,2025-04-01,1,1,0
C00350,2025-05-01,0,1,0
C00350,2025-06-01,6,0,1
C00350,2025-07-01,7,1,1
C00350,2025-08-01,4,0,1
C00350,2025-09-01,5,0,0
C00350,2025-10-01,11,0,1
C00350,2025-11-01,1,0,0
C00350,2025-12-01,1,0,0
C00350,2026-01-01,2,1,0
C00350,2026-02-01,2,0,0
C00350,2026-03-01,8,1,1
C00350,2026-04-01,5,1,1
C00350,2026-05-01,0,1,0
C00350,2026-06-01,7,0,1
C00351,2025-04-01,2,0,0
C00351,2025-05-01,5,0,1
C00351,2025-06-01,6,0,1
C00351,2025-07-01,0,1,0
C00351,2025-08-01,6,0,1
C00351,2025-09-01,4,0,1
C00351,2025-10-01,2,0,1
C00351,2025-11-01,4,0,1
C00351,2025-12-01,5,0,1
C00351,2026-01-01,8,1,1
C00351,2026-02-01,5,0,1
C00351,2026-03-01,10,0,1
C00351,2026-04-01,10,0,1
C00351,2026-05-01,1,0,0
C00351,2026-06-01,2,1,0
C00352,2025-08-01,1,1,0
C00352,2025-09-01,10,0,1
C00352,2025-10-01,8,0,1
C00352,2025-11-01,4,0,1
C00352,2025-12-01,6,0,1
C00352,2026-01-01,3,1,0
C00352,2026-02-01,6,1,1
C00352,2026-03-01,9,2,1
C00352,2026-04-01,6,1,1
C00352,2026-05-01,6,0,1
C00352,2026-06-01,1,0,0
C00353,2025-11-01,7,0,1
C00353,2025-12-01,1,0,0
C00353,2026-01-01,3,0,1
C00353,2026-02-01,10,0,1
C00353,2026-03-01,0,2,0
C00353,2026-04-01,7,0,1
C00353,2026-05-01,8,1,1
C00353,2026-06-01,8,0,1
C00354,2026-01-01,1,0,0
C00354,2026-02-01,2,0,0
C00354,2026-03-01,3,0,0
